1.150595415622198203e+02 4.024195835544251976e-01 5.119388459919857581e+00
1.149886774285034647e+02 4.025659616123543061e-01 5.076261824602491757e+00
1.149302622911825580e+02 4.034225019669551715e-01 5.048557489982251845e+00
1.149241624430497808e+02 3.704622802041974139e-01 4.991790249391616641e+00
1.149159138107697657e+02 2.834759757012423886e-01 4.918061451338444634e+00
1.148713897224306066e+02 2.703762830951640384e-01 4.666630834537902395e+00
1.148088611329661717e+02 2.929356576949115332e-01 4.336700409858562644e+00
1.148229305802060338e+02 3.157397581102592832e-01 4.370256436060234506e+00
1.147647956196366152e+02 3.271846925145920904e-01 4.396539302508553959e+00
1.146139130056904492e+02 3.481510621557828422e-01 4.429308546648857536e+00
1.145446395897754996e+02 3.503833275392018720e-01 4.431257204545039130e+00
1.145209206264980821e+02 3.622856933745631780e-01 4.437732146451247139e+00
1.144968334309186986e+02 3.671150257076464252e-01 4.454761175049860356e+00
1.144194143047957084e+02 3.694525003202019930e-01 4.454822928293048712e+00
1.144025762538195465e+02 3.746992388340987801e-01 4.418398807018827590e+00
1.144167566281814317e+02 3.716070023603461614e-01 4.411631108996761697e+00
1.143949931842716836e+02 3.647672588878926869e-01 4.433665581029403668e+00
1.143679212486048300e+02 3.760989790130459531e-01 4.455281503302654933e+00
1.143982752547893114e+02 3.864929647045907690e-01 4.434121868881854667e+00
1.144475417634896530e+02 3.717934056684902844e-01 4.455440460724937601e+00
1.144937057435090537e+02 3.723983587360254477e-01 4.424836010831976196e+00
1.144983715441055381e+02 3.749954256856897206e-01 4.373680310321482523e+00
1.144800548460285796e+02 3.718505845973688606e-01 4.381747113607669775e+00
1.144715077397398062e+02 3.630873419574405792e-01 4.418323330832707896e+00
1.144709142224580489e+02 3.761344299489506326e-01 4.394102336559750022e+00
1.144127346623241124e+02 3.717362267396117081e-01 4.362699668819644216e+00
1.144409170127897823e+02 3.730090296964485019e-01 4.341726437706987518e+00
1.144507129068852578e+02 3.523582877426673643e-01 4.414412292097414259e+00
1.144516758000475676e+02 3.894777047920516821e-01 4.322825370976890902e+00
1.145014546319506650e+02 3.668874535707097317e-01 4.356249885642141884e+00
1.144587145261925230e+02 3.727551552522276879e-01 4.400635600973414441e+00
1.144132458419482958e+02 3.743481602107844308e-01 4.443478628803542385e+00
1.143094901011838260e+02 3.701146323166157326e-01 4.472878890454320633e+00
1.142833181618575367e+02 3.593672808446014000e-01 4.404792509102885667e+00
1.142863017583664202e+02 3.570023603461841000e-01 4.410887782921339983e+00
1.142110794466909454e+02 3.691300111613269319e-01 4.419942638098548926e+00
1.141508951933105180e+02 3.707184418055733399e-01 4.402186293524600558e+00
1.141719736336523141e+02 3.706052275263937990e-01 4.439461237260534432e+00
1.142333220500246966e+02 3.717122115894827550e-01 4.462768512250013586e+00
1.142567619801291841e+02 3.753476478875816258e-01 4.395563829981885995e+00
1.143415457522917364e+02 3.726831098018407173e-01 4.395096106343658882e+00
1.144019049731945188e+02 3.765209595081697169e-01 4.387662845589446192e+00
1.144683526064442987e+02 3.790585603718002461e-01 4.357478089034453994e+00
1.145718030117285480e+02 3.780922364737525632e-01 4.384475692093754873e+00
1.146044842003183675e+02 4.066462499771284489e-01 4.434530126434047759e+00
1.146206978573911783e+02 3.897304356576948847e-01 4.428610963716538507e+00
1.146898386181911320e+02 4.173101202129800846e-01 4.310489588860630050e+00
1.147577706164345983e+02 3.933590104843284196e-01 4.371154145243627553e+00
1.147193086381351463e+02 4.220502534170127995e-01 4.349733774907141637e+00
1.148136870345635145e+02 3.827591806488207515e-01 4.376945227160448759e+00
1.148564580169432645e+02 3.819037838727974421e-01 4.465284385120670052e+00
1.148658971145225394e+02 4.115430534462883871e-01 4.411010145829139972e+00
1.149948161583078701e+02 3.775741953781128202e-01 4.379208369165461967e+00
1.150484385578101865e+02 4.081317585493934308e-01 4.289916610250123163e+00
1.151338707390262215e+02 3.797984557114888471e-01 4.362959261156752255e+00
1.151957086070298004e+02 4.132218267981629389e-01 4.361613269170951490e+00
1.152159247891241165e+02 3.842664172140596301e-01 4.381197052311858187e+00
1.151865599784092353e+02 4.095132014710994861e-01 4.370577781640531789e+00
1.151650263937935676e+02 3.788447111777944465e-01 4.377225403911953805e+00
1.151088366603846112e+02 4.078104129690959256e-01 4.356417991693045444e+00
1.152794231332223234e+02 4.300198525241066272e-01 4.514245558340804543e+00
1.153271137906427839e+02 3.523674363712879232e-01 4.366249336724425056e+00
1.153524623533932214e+02 3.801769802206649285e-01 4.267301200300074981e+00
1.154185417543410210e+02 3.933807384773022608e-01 4.336279572942015825e+00
1.154245443982946995e+02 4.011662214334071330e-01 4.300988738038167725e+00
1.154310021865222353e+02 4.146375770771961178e-01 4.287091971163522253e+00
1.154089036740892595e+02 4.215081971712440478e-01 4.256949527015899903e+00
1.154658950560810950e+02 4.202239584286315277e-01 4.313183859989387692e+00
1.155286397818967004e+02 4.259784458309699429e-01 4.233358644539183757e+00
1.155068831994584002e+02 4.365599784092364377e-01 4.326756994126580658e+00
1.154480083435493043e+02 4.346273306131410719e-01 4.282149424551259465e+00
1.153920736281631321e+02 4.426140833988985168e-01 4.232534124384754293e+00
1.153219756920937584e+02 4.436753243188846230e-01 4.285869485664099088e+00
1.152402647155691398e+02 4.334048451137174629e-01 4.309698232484950431e+00
1.152689753993376343e+02 3.907081953415182940e-01 4.345953104129691269e+00
1.153304438914606749e+02 3.915967558962911710e-01 4.353887252300880029e+00
1.152952205276929050e+02 3.722862880354234627e-01 4.386115583773992022e+00
1.152664766801456437e+02 3.696457650998115629e-01 4.330629151190236392e+00
1.152315334931293762e+02 3.914023475381040451e-01 4.294777962783379088e+00
1.151566839880701849e+02 3.780098988161674778e-01 4.376002918412529752e+00
1.151186965948804328e+02 4.179996980952555008e-01 4.281163659817392997e+00
1.151231988637403276e+02 3.827934880061478751e-01 4.298296754066565306e+00
1.150363349221451728e+02 3.756152452747333337e-01 4.362525844875853487e+00
1.149231652425301462e+02 4.059601028305857007e-01 4.316608877829213320e+00
1.148771636506687628e+02 3.824732860044279259e-01 4.288758165151043578e+00
1.148132501875468847e+02 4.091655535835178048e-01 4.268970825023329141e+00
1.148015056355552304e+02 3.751578138437048349e-01 4.302407919052933849e+00
1.147510932611201611e+02 3.701455089382101882e-01 4.294354838709677047e+00
1.146951219512195053e+02 3.973500997200519746e-01 4.264373639141492589e+00
1.146963147036759239e+02 3.836237260534645643e-01 4.336071441640897639e+00
1.147459734598283774e+02 4.097659323367427442e-01 4.255266179349715294e+00
1.146869236363968980e+02 3.886932098878377873e-01 4.273630907726931660e+00
1.146945856128666321e+02 3.785759702120652381e-01 4.355006815728322600e+00
1.146424498655151609e+02 4.133224617129891976e-01 4.300039567818783937e+00
1.146015852286242307e+02 3.988058752493001125e-01 4.349716621228477464e+00
1.146763775547545379e+02 3.765221030867472729e-01 4.338188205587982793e+00
1.146565010154977813e+02 4.139365634091449753e-01 4.267102217627577687e+00
1.147271204233985316e+02 3.830393574003256862e-01 4.266369183759354478e+00
1.147275058093791671e+02 4.155787422465372360e-01 4.292919647594825250e+00
1.148568925768027356e+02 3.868097359705779947e-01 4.269562055147932966e+00
1.149045706548588299e+02 3.834762044169578998e-01 4.235061433041186874e+00
1.149721115492287709e+02 4.031937862514409221e-01 4.164686750956031247e+00
1.149976636689660268e+02 3.782591989460779569e-01 4.224506202770204943e+00
1.149662346989186261e+02 4.088819460962801466e-01 4.200664876584999874e+00
1.149601748760360778e+02 3.853951292701224274e-01 4.273852761970980296e+00
1.149572507456132371e+02 3.755832250745613221e-01 4.318584981611256701e+00
1.149344512195121979e+02 4.113966753883592786e-01 4.281554763690922805e+00
1.148967222750809611e+02 3.896686824145060846e-01 4.287591715001921600e+00
1.147870313614989044e+02 4.152162278374471605e-01 4.195429573856879202e+00
1.147476579510731369e+02 3.810197976323349001e-01 4.247257698570984452e+00
1.145996354271494653e+02 4.118209430406382099e-01 4.205384425374636415e+00
1.144887426124823833e+02 3.823497795180502701e-01 4.216638382156514986e+00
1.144390644154941157e+02 4.148102574424094025e-01 4.203930937002543722e+00
1.143537980531718290e+02 3.866988088485536212e-01 4.290186494794430594e+00
1.143452681005617251e+02 4.155958959252007978e-01 4.247735714416409181e+00
1.143168730444806300e+02 3.746900902054782212e-01 4.273395330539951686e+00
1.143121786544196965e+02 3.790185351215852871e-01 4.270954933855414914e+00
1.142676488481876618e+02 4.223613067901121898e-01 4.183420855213803691e+00
1.143024399392531052e+02 3.915384333888350388e-01 4.200098805189101725e+00
1.142452118364957130e+02 4.012096774193548154e-01 4.211065723748010470e+00
1.142797684939527585e+02 4.415368323788264049e-01 4.348400362285693710e+00
1.142452267030172237e+02 3.555957586957714800e-01 4.314306854152562209e+00
1.141308516915814266e+02 4.103182807897096107e-01 4.222915484968803312e+00
1.141092769381369720e+02 4.027512213419208731e-01 4.202055468135326599e+00
1.141362036393244637e+02 4.189088430644246630e-01 4.186152864435620735e+00
1.140870755036320077e+02 4.256319415219658731e-01 4.201380756774559799e+00
1.141211861654438025e+02 4.164146981867418162e-01 4.195410133021059806e+00
1.141598654236729971e+02 4.192553473734287328e-01 4.144990897114522177e+00
1.142017558505479968e+02 4.269767899291896374e-01 4.146811474210015724e+00
1.141935152233180304e+02 4.254592611567525884e-01 4.176863575650010318e+00
1.141826352167310148e+02 4.338725687519440766e-01 4.187274715020218530e+00
1.141877733152800403e+02 4.331178068907470813e-01 4.169743655426051632e+00
1.141184370025433168e+02 4.366651876383730313e-01 4.191954238559639556e+00
1.141026647668014533e+02 4.307677529138382311e-01 4.125279033172927434e+00
1.140875295043273070e+02 4.019770186449051486e-01 4.147973350044828145e+00
1.140144273873346350e+02 3.837335095969114374e-01 4.271480980001097549e+00
1.139392576802737267e+02 4.126077251020072167e-01 4.224166559932665876e+00
1.139183999505974043e+02 3.858571350154612056e-01 4.232630184985270994e+00
1.139016602473789135e+02 4.187933416280899546e-01 4.197968318299087009e+00
1.139560591367354050e+02 3.733829798913143039e-01 4.205893317841655765e+00
1.138790116736501261e+02 4.103880390829414693e-01 4.257827795363475332e+00
1.139357960679194122e+02 3.840388450771229367e-01 4.230753572539476259e+00
1.139986128391854123e+02 3.719786653980568514e-01 4.234694344317786907e+00
1.140203305399520559e+02 4.126820577095493547e-01 4.161802645783397203e+00
1.140027514500576302e+02 3.941423618099647030e-01 4.221392238303478095e+00
1.139549098402649463e+02 3.854591696704663950e-01 4.212308793661829753e+00
1.138802730408211801e+02 4.171911880409126527e-01 4.181674610725852226e+00
1.139621818564397131e+02 3.932915393482516730e-01 4.154069767441860073e+00
1.139928434852615595e+02 4.215905348288291332e-01 4.166197418257003626e+00
1.141530291109362736e+02 3.962877152214883125e-01 4.175287724370116749e+00
1.141959624814740266e+02 3.771933837117816268e-01 4.182626068102391237e+00
1.142802705249483068e+02 3.763151153642069202e-01 4.215585146286571216e+00
1.143219848407223793e+02 4.143322415969846184e-01 4.145472343695679740e+00
1.144761175049860071e+02 3.920393208058112200e-01 4.184117294567544221e+00
1.145606931458474378e+02 3.975376466067736536e-01 4.164181289224745619e+00
1.146946462225312473e+02 3.823406308894296557e-01 4.152020474630853109e+00
1.148983747461255547e+02 3.813148409053482846e-01 4.174836010831976196e+00
1.150664624997712906e+02 4.101799077818235051e-01 4.107655343713977558e+00
1.152431659744204353e+02 3.757090187180941454e-01 4.081142617971566189e+00
1.153004718405211122e+02 3.738369805866100792e-01 4.168683558084643082e+00
1.153188674455199134e+02 4.066599729200592872e-01 4.110710985673247997e+00
1.154376292243792648e+02 3.737534993504473824e-01 4.186945364389877966e+00
1.155925864087973167e+02 3.907162003915612969e-01 4.102478363493312408e+00
1.156985686970523091e+02 3.769475143176038157e-01 4.129177492543867345e+00
1.158458158747003779e+02 3.577308199000969746e-01 4.122997593910672443e+00
1.158483374654639277e+02 3.966124915375185411e-01 4.081271842350831847e+00
1.157881680786050111e+02 3.715532541672003641e-01 4.155689074707701103e+00
1.157803208424057289e+02 3.748753499350447327e-01 4.195180273726967890e+00
1.156925363200556234e+02 4.018866759372770048e-01 4.134240114906775787e+00
1.156472437469123378e+02 3.792952811373574984e-01 4.127578769692423322e+00
1.155557551735494854e+02 4.116665599326660985e-01 4.135532358699430588e+00
1.155812055147933393e+02 3.781585640312516983e-01 4.129541150531535365e+00
1.154512263736665858e+02 3.729335535103288080e-01 4.180885541507327829e+00
1.153193065796937020e+02 4.134825627138491999e-01 4.113850108868680522e+00
1.151979225751559852e+02 3.856146963570160624e-01 4.117888084826084594e+00
1.151030913216108900e+02 4.115384791319781077e-01 4.107842890600698738e+00
1.149754828188754487e+02 3.901455546813532571e-01 4.180543611512634428e+00
1.149207614403600957e+02 4.144134356759921478e-01 4.135749638629169667e+00
1.148624194920681418e+02 3.849891588750846139e-01 4.138553693301374459e+00
1.147376104696905941e+02 4.131875194408358154e-01 4.135407708634475377e+00
1.146807586042852165e+02 5.002001262510750168e-01 4.183187565183978940e+00
1.145730060563921455e+02 3.780373447020291544e-01 4.005133524234716802e+00
1.145475808738770098e+02 3.624926810971035307e-01 4.143883913051433332e+00
1.145256184472947467e+02 3.855174921779225272e-01 4.161708872340036613e+00
1.145001829725724178e+02 4.115007410389182607e-01 4.210739803853402741e+00
1.143725698955226591e+02 4.085708927231808119e-01 4.203538689550436303e+00
1.141968281704572519e+02 4.070842405723382185e-01 4.151122765447459173e+00
1.141460315536201193e+02 4.177675516440085834e-01 4.141452664995517452e+00
1.140870126068102337e+02 4.162740380217005431e-01 4.209973606206429686e+00
1.139869963679944362e+02 4.326352167310120178e-01 4.179109563976360242e+00
1.138491185296324062e+02 4.324511005800230623e-01 4.107820019029147396e+00
1.137346497447532556e+02 4.333019230417360368e-01 4.116879448520666784e+00
1.136538673540336362e+02 4.294457760781658640e-01 4.104263489652900887e+00
1.135894964594807277e+02 4.199689404058331577e-01 4.185290606188132756e+00
1.135577152672314440e+02 4.239611732201343242e-01 4.136043538323605162e+00
1.136071224360968301e+02 4.159412566556273116e-01 4.125846248147402306e+00
1.136072139223830391e+02 4.215219201141748862e-01 4.107487237663073998e+00
1.136512291182551735e+02 3.791992205368415192e-01 4.190899859111119063e+00
1.136362871205606240e+02 4.034945474173421420e-01 4.217776242841198453e+00
1.136443642160540151e+02 3.851023731542641548e-01 4.233698287376721936e+00
1.135183612976414906e+02 3.900975243810952953e-01 4.253675461548313663e+00
1.133718688818546099e+02 4.130114083398898628e-01 4.251201901085027046e+00
1.133321329570197378e+02 3.855254972279655301e-01 4.251884617495837126e+00
1.133285215358717721e+02 3.839953890911752543e-01 4.247201663220683265e+00
1.132754366183009154e+02 4.101124366457468140e-01 4.194601622966716903e+00
1.131914361974640002e+02 3.914114961667246040e-01 4.233605657511938958e+00
1.131476314200501321e+02 4.222892613397251638e-01 4.259309873200007424e+00
1.131792387883556188e+02 3.869069401496715854e-01 4.247513860172360545e+00
1.131184552998005586e+02 4.216408522862423180e-01 4.217475481675297289e+00
1.131100591458840370e+02 3.923766764861947309e-01 4.234339834958739779e+00
1.131366507785483009e+02 3.940177117450094357e-01 4.184547280112711043e+00
1.130351650412603135e+02 4.228450405284248093e-01 4.180606508334400395e+00
1.129780958959252075e+02 3.958611604120542138e-01 4.159289060069895960e+00
